image_path,clean_class
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_267181.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_267711.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_267758.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_269077.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_269645.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_270286.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_271287.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_271524.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_271613.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_271935.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_272041.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_272429.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_272885.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_273428.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_274051.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_27464.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_275509.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_275992.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_276729.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_276730.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_277785.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_278104.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_278790.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_279050.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_279810.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_280069.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_281125.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_281369.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_281745.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_28262.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_284076.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_284271.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_284310.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_284808.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_284832.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_2850.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_285340.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_287222.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_287237.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_287580.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_288825.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_289065.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_28931.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_289566.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_289947.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_290544.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_291015.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_291077.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_29121.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_292245.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_292289.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_292483.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_293204.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_293299.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_294095.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_294305.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_297101.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_298621.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_298962.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_298993.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_300288.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_300293.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_300685.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_302099.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_302657.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_304984.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_305423.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_307328.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_307484.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_307894.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_308168.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_308205.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_30882.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_309167.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_309282.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_309485.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_310389.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_31041.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_310802.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_311881.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_312715.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_313113.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_313180.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_314544.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_315014.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_315572.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_31605.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_316063.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_316103.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_316724.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_316911.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_317661.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_31787.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_318044.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_318919.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_31995.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_320270.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_320280.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_321019.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_321118.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_323008.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_323089.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_32413.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_324760.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_326317.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_327935.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_327961.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_32817.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_328329.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_328518.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_328967.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_329499.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_329501.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_330594.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_331576.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_332484.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_333003.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_335809.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_335878.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_336736.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_336934.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_337923.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_338872.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_340281.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_340431.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_340481.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_342437.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_34345.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_344388.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_344608.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_345085.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_346109.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_346294.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_348544.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_348835.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_349203.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_349802.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_349907.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_349979.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_35040.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_35048.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_351006.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_351346.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_351444.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_351768.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_352063.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_352362.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_352955.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_353758.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_353900.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_353923.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_354514.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_356198.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_356390.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_356501.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_357853.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_358975.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_359800.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_360189.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_360494.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_36119.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_361446.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_361542.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_362412.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_363193.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_363303.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_36367.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_363809.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_365621.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_36593.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_366289.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_367386.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_369349.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_369365.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_371029.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_371620.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_372346.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_372599.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_37311.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_373542.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_374542.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_374957.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_375030.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_376384.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_377210.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_377610.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_378085.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_379192.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_379201.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_379497.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_380532.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_380642.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_380670.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_381521.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_38232.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_38351.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_384647.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_384659.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_384697.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_384966.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_385246.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_386111.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_386139.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_386156.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_386508.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_388154.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_389017.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_390866.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_392614.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_392939.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_393409.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_394179.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_394483.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_394505.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_395683.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_396562.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_397552.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_398533.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_398984.jpg,erythroblast
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\erythroblast\ERB_399193.jpg,erythroblast
