image_path,source_folder,original_class,clean_class
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0049.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0050.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0051.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0052.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0053.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0054.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0055.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0056.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0057.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0058.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0059.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0060.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0061.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0062.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0063.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0064.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0065.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0066.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0067.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0068.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0069.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0070.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0071.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0072.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0073.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0074.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0075.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0076.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0077.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0078.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0079.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0080.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0081.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0082.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0083.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0084.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0085.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0086.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0087.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0088.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0089.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0090.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0091.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0092.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0093.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0094.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0095.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0096.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0097.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0098.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0099.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0100.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0101.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0102.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0103.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0104.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0105.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0106.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0107.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0108.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0109.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0110.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0111.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0112.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0113.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0114.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0115.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0116.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0117.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0118.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0119.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0120.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0121.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0122.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0123.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0124.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0125.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0126.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0127.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0128.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0129.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0130.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0131.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0132.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0133.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0134.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0135.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0136.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0137.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0138.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0139.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0140.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0141.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0142.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0143.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0144.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0145.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0146.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0147.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0148.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0149.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0150.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0151.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0152.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0153.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0154.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0155.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0156.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0157.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0158.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0159.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0160.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
D:\AI_08_V1\Data\images\mds_bone_marrow\extracted\main\Intermediate erythroblast\Intermediate erythroblast_0161.jpeg,main,Intermediate erythroblast,Intermediate erythroblast
